NAME,LATDD,LONGDD,IS_DUPLICATE,VILLA
LOKWANAMORURANGE,4.63,35.22,1,LOKWANAMORURANGE
LOKWANAMORURANGE,4.63,35.22,2,LOKWANAMORURANGE
LOKWANAMORURANGE,4.63,35.22,3,LOKWANAMORURANGE
LOKWAMOTHIN,2.48,35.95,1,LOKWAMOTHIN
LOKWAMOTHIN,2.48,35.95,2,LOKWAMOTHIN
LOKWAMOTHIN,2.48,35.95,3,LOKWAMOTHIN
LOKWANYA,2.15,36.95,1,LOKWANYA
LOKWANYA,2.63,34.92,2,LOKWANYA
LOKWATHINYON,4.6,35.73,1,LOKWATHINYON
LOKWATUBWA,2.85,35.05,1,LOKWATUBWA
LOKWEAM,2.4,36.63,1,LOKWEAM
LOKWIEN,1.93,35.37,1,LOKWIEN
LOKWIEN,1.93,35.37,2,LOKWIEN
LOKWIAM,1.98,35.43,1,LOKWIAM
LOKWIAM,1.98,35.43,2,LOKWIAM
LOKWIYA,-1.1,35.03,1,LOKWIYA
LOLA,-0.57,34.43,1,LOLA
LOLA MALKA,1.05,39.4,1,LOLA MALKA
LOLA MALKA,1.05,39.4,2,LOLA MALKA
LOLAJONGA,2.12,37.75,1,LOLAJONGA
LOLAMUTIEK OLDOINYO,-1.42,35.75,1,LOLAMUTIEK OLDOINYO
LOLAMUTIEK OLDOINYO,-1.42,35.75,2,LOLAMUTIEK OLDOINYO
LOLAMUTIEK OLDOINYO,-1.42,35.75,3,LOLAMUTIEK OLDOINYO
LOLAMUTIEK OLDOINYO,-1.42,35.75,4,LOLAMUTIEK OLDOINYO
LOLANYAMOK,-2.05,36.48,1,LOLANYAMOK
LOLANYAMOKDAM,-2.05,36.52,1,LOLANYAMOKDAM
LOLAYIONI,-2.35,36.58,1,LOLAYIONI
LOLBENEYIOI,-2.08,37.3,1,LOLBENEYIOI
LOLBOIBOR,0.05,37.03,1,LOLBOIBOR
LOLDAIGADISTRICTROAD,0.08,37.13,1,LOLDAIGADISTRICTROAD
LOLDAIGAFARM,0.28,37.13,1,LOLDAIGAFARM
LOLDAIGAMOUNTAINS,0.2,37.12,1,LOLDAIGAMOUNTAINS
LOLDAIGAMOUNTAINS,0.2,37.12,2,LOLDAIGAMOUNTAINS
LOLDENANE,-0.97,34.87,1,LOLDENANE
LOLDIA,-0.7,36.3,1,LOLDIA
LOLDOBAI,-1.52,35.03,1,LOLDOBAI
LOLDOBAI,-1.52,35.03,2,LOLDOBAI
LOLDOBAI,-1.52,35.03,3,LOLDOBAI
LOLDOBAI,-1.52,35.05,4,LOLDOBAI
LOLDOBAI,-1.52,35.05,5,LOLDOBAI
LOLDOBAI,-1.52,35.05,6,LOLDOBAI
LOLDOROBO,-2.28,36.43,1,LOLDOROBO
LOLDOTOFARM,0.02,36.97,1,LOLDOTOFARM
LOLDURUGI,-1.37,35.05,1,LOLDURUGI
LOLE,1.2,36.7,1,LOLE
LOLENJAMBA OLDOINYO,-2.18,37.53,1,LOLENJAMBA OLDOINYO
LOLENYOR,1.97,36.93,1,LOLENYOR
LOLERAI,-2.07,36.85,1,LOLERAI
LOLGABUNYO,-0.7,35.93,1,LOLGABUNYO
LOLGARINI,0.35,35.43,1,LOLGARINI
LOLGEK,1.43,37.32,1,LOLGEK
LOLGOREO,-1.03,34.85,1,LOLGOREO
LOLGORIEN,-1.23,34.8,1,LOLGORIEN
LOLGUCHANI,1.13,36.65,1,LOLGUCHANI
LOLGUME,1.03,36.9,1,LOLGUME
LOLGUNONO,1.07,36.57,1,LOLGUNONO
LOLGURUGI OLDOINYO,0.52,37.27,1,LOLGURUGI OLDOINYO
LOLIABI,3.32,35.23,1,LOLIABI
LOLIANA,0.35,36.23,1,LOLIANA
LOLIARAM OLDOINYO,-1.08,35.37,1,LOLIARAM OLDOINYO
LOLII,3.27,35.12,1,LOLII
LOLIKILORITI OLDOINYO,-2.32,37.62,1,LOLIKILORITI OLDOINYO
LOLILA,1.62,36.05,1,LOLILA
LOLILA,1.6,36.43,2,LOLILA
LOLILA,1.6,36.43,3,LOLILA
LOLIM,4.18,35.07,1,LOLIM
LOLIMO,2.6,35.4,1,LOLIMO
LOLINGAMORU,3.22,34.55,1,LOLINGAMORU
LOLIONDO,-1.32,34.88,1,LOLIONDO
LOLIRU,0.03,36.2,1,LOLIRU
LOLKERINGET,0.45,35.05,1,LOLKERINGET
LOLKERINGET,0.45,35.05,2,LOLKERINGET
LOLKERINGETSUBLOCATION,0.45,35.05,1,LOLKERINGETSUBLOCATION
LOLKIDONG,0.82,36.93,1,LOLKIDONG
LOLKIMANJOI,0.92,37.08,1,LOLKIMANJOI
LOLKIMANJOI,0.92,37.08,2,LOLKIMANJOI
LOLKIRGIRRI,-2.42,36.6,1,LOLKIRGIRRI
LOLKIRGIRRI,-2.42,36.58,2,LOLKIRGIRRI
LOLKIRI OLDOINYO,-2.75,37.87,1,LOLKIRI OLDOINYO
LOLKIRI OLDOINYO,-2.75,37.87,2,LOLKIRI OLDOINYO
LOLKOGETA,-2.13,36.72,1,LOLKOGETA
LOLKOITOI,0.6,37.52,1,LOLKOITOI
LOLKOITOI,0.58,37.05,2,LOLKOITOI
LOLKOYON,1.18,36.85,1,LOLKOYON
LOLKUJITA,0.98,36.85,1,LOLKUJITA
LOLKURTE,2.4,40.9,1,LOLKURTE
LOLMARIKO,-2.15,36.88,1,LOLMARIKO
LOLMARMAR SUKUTA,0.82,36.68,1,LOLMARMAR SUKUTA
LOLMARMAR SUKUTA,0.82,36.68,2,LOLMARMAR SUKUTA
LOLMERAANI,-0.92,35.48,1,LOLMERAANI
LOLMERAANI,-0.92,35.48,2,LOLMERAANI
LOLMERAANI,-0.92,35.48,3,LOLMERAANI
LOLMERAANI,-0.92,35.48,4,LOLMERAANI
LOLMERAANI,-0.92,35.48,5,LOLMERAANI
LOLMERAANI,-0.92,35.48,6,LOLMERAANI
LOLMININGAI,0.25,35.23,1,LOLMININGAI
LOLMOLOO,-2.35,36.88,1,LOLMOLOO
LOLMORTON,1.6,35.55,1,LOLMORTON
LOLMOTI,0.87,36.92,1,LOLMOTI
LOLMOTI,0.87,36.92,2,LOLMOTI
LOLMOTI,0.87,36.92,3,LOLMOTI
LOLMOTONI,-1.18,34.85,1,LOLMOTONI
LOLMOTONI,-1.18,34.85,2,LOLMOTONI
LOLMULOK,0.98,36.6,1,LOLMULOK
LOLMUNGI EMORUA,0.25,37.03,1,LOLMUNGI EMORUA
LOLMUNGI EMORUA,0.25,37.03,2,LOLMUNGI EMORUA
LOLMUNGI EMORUA,0.25,37.03,3,LOLMUNGI EMORUA
LOLMUNGI EMORUA,0.25,37.03,4,LOLMUNGI EMORUA
LOLMUR OLDOINYO,-1.58,35.65,1,LOLMUR OLDOINYO
LOLMUR OLDOINYO,-1.58,35.65,2,LOLMUR OLDOINYO
LOLNGUSWA,2.05,36.63,1,LOLNGUSWA
LOLNGUSWA,-2.15,36.65,2,LOLNGUSWA
LOLNGUSWA,-2.15,36.65,3,LOLNGUSWA
LOLNGUSWA,-2.1,36.52,4,LOLNGUSWA
LOLNGUSWA,-2.1,36.52,5,LOLNGUSWA
LOLOIA,2.23,36.92,1,LOLOIA
LOLOILIKOSHI,-2.35,36.78,1,LOLOILIKOSHI
LOLOIPANGE,-2.88,37.65,1,LOLOIPANGE
LOLKIDONGAIDAM,-2.03,36.72,1,LOLKIDONGAIDAM
LOLKIDONGAIDAM,-2.03,36.72,2,LOLKIDONGAIDAM
LOLKIDONGAI,-2.03,36.7,1,LOLKIDONGAI
LOLKIDONGAI,-2.03,36.7,2,LOLKIDONGAI
LOLOMARIKFARM,0.1,37.28,1,LOLOMARIKFARM
LOLOMEI,-1.2,35.1,1,LOLOMEI
LOLOMEI,-1.2,35.1,2,LOLOMEI
LOLOMURA,-1.78,35.48,1,LOLOMURA
LOLOMAT,4.27,35.42,1,LOLOMAT
LOLOMAT,4.27,35.42,2,LOLOMAT
LOLOMAT,4.27,35.42,3,LOLOMAT
LOLONDO,-2.12,37.35,1,LOLONDO
LOLONGABULU,-1.43,35.2,1,LOLONGABULU
LOLONITO,-0.95,36.25,1,LOLONITO
LOLONITO,-0.95,36.25,2,LOLONITO
LOLOPROKUA,-1.87,36.98,1,LOLOPROKUA
LOLLORIA,0.2,37.62,1,LOLLORIA
LOLLORIA,0.2,37.62,2,LOLLORIA
LOLOROI,0.53,37.03,1,LOLOROI
LOLOSIGIRRDI,-1.32,34.93,1,LOLOSIGIRRDI
LOLOWERU,2.02,36.93,1,LOLOWERU
ILPEJETA,-0.03,36.8,1,ILPEJETA
ILPEJETA,-0.03,36.8,2,ILPEJETA
LOLTERISH,-2.93,37.57,1,LOLTERISH
LOLTERISH,-2.93,37.57,2,LOLTERISH
LOLTIAMELOI,-2.4,36.53,1,LOLTIAMELOI
LOLOTIMI OLDOINYO,0.3,37.03,1,LOLOTIMI OLDOINYO
LOLOTIMI OLDOINYO,0.3,37.03,2,LOLOTIMI OLDOINYO
LOLOTIMI OLDOINYO,0.3,37.03,3,LOLOTIMI OLDOINYO
LOLOTIMI OLDOINYO,0.3,37.03,4,LOLOTIMI OLDOINYO
LOLTIMI DOINYO,0.03,37.03,1,LOLTIMI DOINYO
LOLTIMI DOINYO,0.03,37.03,2,LOLTIMI DOINYO
LOLTIMI DOINYO,0.03,37.03,3,LOLTIMI DOINYO
LOLTIMI DOINYO,0.03,37.03,4,LOLTIMI DOINYO
LOLTULELEI,-2.8,37.53,1,LOLTULELEI
LOLTULELEI,-2.8,37.53,2,LOLTULELEI
LOLUA,-1.4,35.65,1,LOLUA
LOLUA,-1.38,35.63,2,LOLUA
LOLUA,2.02,36.82,3,LOLUA
LOLUAA,0.87,36.97,1,LOLUAA
LOLWE,0.13,34.42,1,LOLWE
LOMAIWE,0.38,36.22,1,LOMAIWE
LOMBALARANCH,0.22,36.58,1,LOMBALARANCH
LOMEIYEN,3.15,35.23,1,LOMEIYEN
LOMEIYEN,3.18,35.13,2,LOMEIYEN
LOMEKWI,3.92,35.85,1,LOMEKWI
LOMELO,1.05,36.1,1,LOMELO
LOMELO,1.43,36.02,2,LOMELO
LOMELO,1.38,36.2,3,LOMELO
LOMELO,1.05,35.92,4,LOMELO
LOMELO,1.37,36.02,5,LOMELO
LIKICHAR,2.97,36.02,1,LIKICHAR
LIKICHAR,2.97,36.02,2,LIKICHAR
LIKICHAR,2.97,36.02,3,LIKICHAR
LIKICHAR,2.97,36.02,4,LIKICHAR
LOMERILEM,1.87,36.08,1,LOMERILEM
LOMERIMONG,2.43,35.92,1,LOMERIMONG
LOMETFARM,-0.32,35.68,1,LOMETFARM
LOMII,1.82,36.23,1,LOMII
LOMOLO,0.03,36.82,1,LOMOLO
LOMOLOESTATE,0.02,36.82,1,LOMOLOESTATE
LOMOLOK,1.02,37.38,1,LOMOLOK
LOMONERA,-1.38,35.48,1,LOMONERA
LOMORUITAE,4.37,35.55,1,LOMORUITAE
LOMORUITAE,4.37,35.55,2,LOMORUITAE
LOMORUITAE,4.37,35.55,3,LOMORUITAE
LOMORUITAE,4.37,35.55,4,LOMORUITAE
LOMOTOKANI,1.18,36.53,1,LOMOTOKANI
LOMUATA,2.03,36.9,1,LOMUATA
LOMUNY,2.23,36.87,1,LOMUNY
LOMUNYANAKIRICHOK,3.93,34.6,1,LOMUNYANAKIRICHOK
LOMUNYENAKWAI,2.45,36.22,1,LOMUNYENAKWAI
LOMUNYENAKWAN,3.92,35.02,1,LOMUNYENAKWAN
LOMUNYENAKWAN,3.52,35.43,2,LOMUNYENAKWAN
LOMUNYENIYAN,2.4,34.92,1,LOMUNYENIYAN
LOMURIEPUL,2.03,35.02,1,LOMURIEPUL
LOMUT,1.4,35.57,1,LOMUT
LONAIRUMBEN,0.85,36.05,1,LONAIRUMBEN
LONDARI OLDOINYO,-1.1,35.35,1,LONDARI OLDOINYO
LOLDIANI,-0.1,35.72,1,LOLDIANI
LOLDIANI,-0.1,35.72,2,LOLDIANI
LONDIANI,-0.02,35.6,1,LONDIANI
LONDIANIFOREST,-0.18,35.6,1,LONDIANIFOREST
LONDOILO,1.72,37.68,1,LONDOILO
LONDOILO,1.72,37.68,2,LONDOILO
LONDAGWE,-2.02,37.93,1,LONDAGWE
LONDAGWE,-2.02,37.93,2,LONDAGWE
LONDAGWE,-2.02,37.93,3,LONDAGWE
LONDOGWE,-1.97,37.78,1,LONDOGWE
LONDOGWE,-1.97,37.78,2,LONDOGWE
LONDOGWE,-1.97,37.78,3,LONDOGWE
LENDERUTHILLS,-2.08,36.28,2,LENDERUTHILLS
LENDERUTHILLS,-2.08,36.28,3,LENDERUTHILLS
LONDURUKU,-2.35,37.57,1,LONDURUKU
LONEPEAK,3.9,35.68,1,LONEPEAK
LONGABOLO,-1.02,35.03,1,LONGABOLO
LONGAI,-2.12,37.03,1,LONGAI
LONGAI,-2.13,36.57,2,LONGAI
LONGAI,3.9,36.48,3,LONGAI
LONGALONGA,-3.08,37.98,1,LONGALONGA
LONGALONGA,-3.12,38.02,2,LONGALONGA
LONGELEIYA,2.68,34.9,1,LONGELEIYA
LAKALALEU,1.98,35.53,1,LAKALALEU
LAKALALEU,1.98,35.53,2,LAKALALEU
LAKALALEU,1.98,35.53,3,LAKALALEU
LONGENYA,2.47,35.23,1,LONGENYA
LONGENYA,2.05,35.38,2,LONGENYA
ELDOINYOLONGIDOHILL,-2.8,37.88,1,ELDOINYOLONGIDOHILL
ELDOINYOLONGIDOHILL,-2.8,37.88,2,ELDOINYOLONGIDOHILL
ELDOINYOLONGIDOHILL,-2.8,37.88,3,ELDOINYOLONGIDOHILL
ELDOINYOLONGIDOHILL,-2.8,37.88,4,ELDOINYOLONGIDOHILL
LONGINYA,2.53,35.38,1,LONGINYA
LONGIPI,2.62,36.75,1,LONGIPI
LONGIPI,2.62,36.75,2,LONGIPI
LONGISA,-0.88,35.38,1,LONGISA
LONGISA,-0.88,35.38,2,LONGISA
LONGISA,-0.87,35.38,3,LONGISA
LONGISA,-0.87,35.38,4,LONGISA
LONGISA,-0.85,35.4,5,LONGISA
LONGISHUKIRIN,1.82,36.87,1,LONGISHUKIRIN
LONGISLAND,-1.87,36.3,1,LONGISLAND
LONGLEATESTATE,1.03,35.13,1,LONGLEATESTATE
LONGOBITO,-0.98,35.12,1,LONGOBITO
LONGOLEAKAGONOK,2.92,36.12,1,LONGOLEAKAGONOK
LONGOLIN,-1.13,35.13,1,LONGOLIN
LONGOLIN,-1.13,35.13,2,LONGOLIN
LONGONDOTI,3.03,36.28,1,LONGONDOTI
LONGONIA,-0.55,35.72,1,LONGONIA
LONGONINE,-1.57,35.62,1,LONGONINE
LONGONINE,-1.62,35.6,2,LONGONINE
LONGONOT,-0.92,36.45,1,LONGONOT
LONGONOT,-0.08,36.4,2,LONGONOT
LONGONOT,-0.92,36.45,3,LONGONOT
LONGONOT,-0.92,36.45,4,LONGONOT
LONGONOT,-0.92,36.45,5,LONGONOT
LONGONOT,-0.92,36.45,6,LONGONOT
LONGONOT,-0.88,36.48,7,LONGONOT
LONGONOT,-0.88,36.48,8,LONGONOT
LONGOPITO,0.7,37.13,1,LONGOPITO
LONGOPITO,0.7,37.13,2,LONGOPITO
LONGOPITO,0.7,37.15,3,LONGOPITO
LONGORIGA,-1.27,34.88,1,LONGORIGA
LONGOSWA,1.13,35.55,1,LONGOSWA
LONGRIDGES,0.07,36.55,1,LONGRIDGES
LONGUDUR,3.48,35.1,1,LONGUDUR
LONGUSWA,-2.15,36.65,1,LONGUSWA
LONGWALAT,-1.6,35.3,1,LONGWALAT
LONJERIN,2.27,36.08,1,LONJERIN
LONKEWAN,0.82,36.52,1,LONKEWAN
ILOSOWUANI,0.43,36.08,1,ILOSOWUANI
ILOSOWUANI,0.43,36.08,2,ILOSOWUANI
ILOSOWUANI,0.43,36.08,3,ILOSOWUANI
LONKUTUKIE,1.37,36.68,1,LONKUTUKIE
LONTONA,1.03,37.93,1,LONTONA
LONTONA,1.1,37.98,2,LONTONA
LONDOBI,1.1,37.78,1,LONDOBI
LONDOBI,1.1,37.78,2,LONDOBI
LONYERIPESHO,1.68,37.38,1,LONYERIPESHO
LOODOARIAK,-1.6,36.52,1,LOODOARIAK
LOODOARIAK,-1.47,36.6,2,LOODOARIAK
LOODOARIAK,-1.62,36.55,3,LOODOARIAK
LOOIS,3.02,34.8,1,LOOIS
ILKUNONO,-1.45,36.22,1,ILKUNONO
ILKUNONO,-1.45,36.22,2,ILKUNONO
ILKUNONO,-1.45,36.22,3,ILKUNONO
LOOLPONG OLKEJU,-1.98,36.95,1,LOOLPONG OLKEJU
LOLTERISH,-3.03,37.97,3,LOLTERISH
LOLTERISH,-3.03,37.97,4,LOLTERISH
LOLTERISH,-3.03,37.97,5,LOLTERISH
LOLTERISH,-3.03,37.97,6,LOLTERISH
LOLTERISH,-3.03,37.97,7,LOLTERISH
LOLTERISH,-3.03,37.97,8,LOLTERISH
LOMONERA,-1.02,34.08,2,LOMONERA
LOMONERA,-1.02,34.08,3,LOMONERA
LOONGOJIT LAKE,-2.03,36.53,1,LOONGOJIT LAKE
LONKESANJANI OLDOINYO,-2.92,37.6,1,LONKESANJANI OLDOINYO
LONKESANJANI OLDOINYO,-2.92,37.6,2,LONKESANJANI OLDOINYO
LOONTALENGO OLDOINYO,-1.92,36.55,1,LOONTALENGO OLDOINYO
LOONTALENGO OLDOINYO,-1.92,36.55,2,LOONTALENGO OLDOINYO
LOLTEPES,-1.47,36.77,1,LOLTEPES
LOLTEPES,-1.47,36.77,2,LOLTEPES
LOLTEPES,-1.47,36.77,3,LOLTEPES
LOLTEPES,-1.47,36.77,4,LOLTEPES
LOOSAEN OLKEJU,-1.23,34.75,1,LOOSAEN OLKEJU
LOOSAEN OLKEJU,-1.23,34.75,2,LOOSAEN OLKEJU
LOOSAEN OLKEJU,-1.23,34.75,3,LOOSAEN OLKEJU
LOOSAEN OLKEJU,-2.05,36.23,4,LOOSAEN OLKEJU
LOOSIOTO,-3.25,37.88,1,LOOSIOTO
LOOSIOTO,-3.25,37.88,2,LOOSIOTO
LISUADUAHILLS,-1.95,36.03,1,LISUADUAHILLS
LISUADUAHILLS,-1.95,36.03,2,LISUADUAHILLS
LISUADUAHILLS,-1.95,36.03,3,LISUADUAHILLS
LOPATAMUTHINGO,2.07,35.77,1,LOPATAMUTHINGO
LOPEDURU,3.05,34.63,1,LOPEDURU
LOPEKADORR,0.35,37.47,1,LOPEKADORR
LOPEKADORR,0.42,37.42,2,LOPEKADORR
LOPENENYANG,2.13,36.08,1,LOPENENYANG
LOPERCHECH,2.45,35.07,1,LOPERCHECH
LOPERICHICH,2.87,35.4,1,LOPERICHICH
LOPERICHICH,2.87,35.4,2,LOPERICHICH
LOPERICHICH,2.87,35.4,3,LOPERICHICH
LOPEROT,2.03,35.85,1,LOPEROT
LOPERTORIONG,0.88,36.52,1,LOPERTORIONG
LOPET,2.12,35.22,1,LOPET
LOPETPLATEAU,1.52,36.75,1,LOPETPLATEAU
LOPIKUESHI,1.45,36.07,1,LOPIKUESHI
LOPIRAPIRA,1.63,36.13,1,LOPIRAPIRA
LOPIRAPIRA,4.2,35.77,2,LOPIRAPIRA
LOPIRIPIRA,3.27,35.12,1,LOPIRIPIRA
LOPOKINO,1.2,36.22,1,LOPOKINO
LOPOROR,2.2,35.93,1,LOPOROR
LOPOTWA,2.2,35.02,1,LOPOTWA
LOPUGUT,1.63,36.2,1,LOPUGUT
LOPUKWE,2.1,36.8,1,LOPUKWE
LORAGAI,0.3,37.3,1,LORAGAI
LORAGAIRANGE,0.28,37.03,1,LORAGAIRANGE
LORAPANGA,0.52,37.13,1,LORAPANGA
LORATENG,-0.6,34.53,1,LORATENG
LORATENG,-0.6,34.53,2,LORATENG
LORDARIAK,-1.63,36.57,1,LORDARIAK
LOREIN,0.23,35.43,1,LOREIN
LORENG,2.03,35.65,1,LORENG
LORENGALOUP,2.98,36.03,1,LORENGALOUP
LORESHOESTATE,-1.25,36.77,1,LORESHOESTATE
LORETIT,1.07,35.65,1,LORETIT
LORETOCONVENT,-1.02,36.8,1,LORETOCONVENT
LORETOCONVENT,-1.27,36.77,2,LORETOCONVENT
LORIA,0.22,37.7,1,LORIA
LORAINSWAMP,0.07,39.58,1,LORAINSWAMP
LORAINSWAMP,0.07,39.58,2,LORAINSWAMP
LORIBIT,1.92,35.1,1,LORIBIT
LORIONETOMNORTH,4.88,35.52,1,LORIONETOMNORTH
LORIONETOMNORTH,4.88,35.52,2,LORIONETOMNORTH
LORISHOSUBLOCATION,0.55,36.2,1,LORISHOSUBLOCATION
LORIU,2.27,36.03,1,LORIU
LORIUPLATEAU,2.27,36.03,1,LORIUPLATEAU
LORIUPLATEAU,2.27,36.03,2,LORIUPLATEAU
LORIURANGE,2.05,36.42,1,LORIURANGE
LORKINYANG,0.6,36.87,1,LORKINYANG
LORMONGI OLDOINYO,-1.58,35.72,1,LORMONGI OLDOINYO
LORMUNGUSHI OLKEJU,-1.07,36.72,1,LORMUNGUSHI OLKEJU
LORMUNGUSHI OLKEJU,-1.07,36.72,2,LORMUNGUSHI OLKEJU
LORMUR OREYIET,-1.62,35.62,1,LORMUR OREYIET
LORMUR OREYIET,-1.62,35.62,2,LORMUR OREYIET
LORMUTI NDOINYO,-2.25,37.57,1,LORMUTI NDOINYO
LORNI MALKA,0.18,38.48,1,LORNI MALKA
LORNI MALKA,0.18,38.48,2,LORNI MALKA
LEROGHIFOREST,1.18,36.85,1,LEROGHIFOREST
LEROGHIFOREST,1.18,36.85,2,LEROGHIFOREST
LEROGHIPLATEAU,1.18,36.58,1,LEROGHIPLATEAU
LEROGHIPLATEAU,1.18,36.58,2,LEROGHIPLATEAU
LOROGOTIPLAIN,-1.3,35.12,1,LOROGOTIPLAIN
LOROK,1.18,36.6,1,LOROK
LOROMONGI,-1.58,37.23,1,LOROMONGI
LOROMONGI,-1.58,37.23,2,LOROMONGI
LARONYOHILL,-0.2,36.73,1,LARONYOHILL
LARONYOHILL,-0.2,36.73,2,LARONYOHILL
LOROO,2.28,35.65,1,LOROO
LOROPANDE OLDOINYO,-2.37,37.6,1,LOROPANDE OLDOINYO
LOROPANDE OLDOINYO,-2.37,37.6,2,LOROPANDE OLDOINYO
LOROPIO,4.48,34.85,1,LOROPIO
LOROSUK,2.27,35.08,1,LOROSUK
LOROT,2.2,36.43,1,LOROT
LESIRKO,-0.13,36.37,1,LESIRKO
LESIRKO,-0.13,36.37,2,LESIRKO
LORUGUMU,2.88,35.25,1,LORUGUMU
LORUGUMU,2.88,35.25,2,LORUGUMU
LORUGUMU,2.93,35.42,3,LORUGUMU
LORUK,0.72,36.03,1,LORUK
LORUKIA,2.3,35.85,1,LORUKIA
LORUKIPI,2.45,36.22,1,LORUKIPI
LORUKIPI,2.45,36.22,2,LORUKIPI
LORUKOTI,0.93,36.53,1,LORUKOTI
LORUKSUBLOCATION,0.72,36.53,1,LORUKSUBLOCATION
LORUM,3.73,35.12,1,LORUM
LORUMAN,1.42,36.63,1,LORUMAN
LORUMEDHILLS,4.22,35.73,1,LORUMEDHILLS
LORUSIO,1.25,36.1,1,LORUSIO
LORUTH,4.62,35.8,1,LORUTH
LORUTHLORUMOR,4.58,35.02,1,LORUTHLORUMOR
LORWOK,0.35,36.05,1,LORWOK
LOSAI,1.07,37.72,1,LOSAI
LOSAIMOUNTAINS,1.62,37.72,1,LOSAIMOUNTAINS
LOSAIPEAK,1.6,37.72,1,LOSAIPEAK
LASERUMURU,0.4,36.95,1,LASERUMURU
LASERUMURU,0.4,36.95,2,LASERUMURU
LOSEMODU,-1.75,35.47,1,LOSEMODU
LOSERA OLKEJU,0.82,36.68,1,LOSERA OLKEJU
LOSERA OLKEJU,0.82,36.68,2,LOSERA OLKEJU
LOSERGOI,2.13,36.6,1,LOSERGOI
LOSERGOI,2.1,36.58,2,LOSERGOI
LOSESIA,0.08,37.95,1,LOSESIA
LOISESIA,0.8,38.02,1,LOISESIA
LOISESIA,0.8,38.02,2,LOISESIA
LOSHO,0.08,36.88,1,LOSHO
LOSHO,-1.58,35.47,2,LOSHO
LOSIGIRIA,1.2,36.8,1,LOSIGIRIA
LOSIGIRIA,1.2,36.8,2,LOSIGIRIA
LOSINYAI,-2.18,37.38,1,LOSINYAI
LOSINYAI,-2.18,37.38,2,LOSINYAI
LOSENYAIPLAIN,-1.73,36.4,1,LOSENYAIPLAIN
LOSENYAIPLAIN,-1.73,36.4,2,LOSENYAIPLAIN
LOSENYAIPLAIN,-1.92,36.13,3,LOSENYAIPLAIN
LOSENYAIPLAIN,-1.92,36.13,4,LOSENYAIPLAIN
LOSITETE,-1.05,35.07,1,LOSITETE
LOSITAITI,-2.03,36.73,1,LOSITAITI
LOSITAITI,-2.03,36.73,2,LOSITAITI
LOSITAITI,-2.03,36.73,3,LOSITAITI
LOSOEUN,-3.08,37.77,1,LOSOEUN
LOSOGUROI,-2.22,37.58,1,LOSOGUROI
KACHUERI,-0.32,37.03,1,KACHUERI
KACHUERI,-0.32,37.03,2,KACHUERI
LOSOIT,-2.3,36.77,1,LOSOIT
LOSOITO,-2.7,37.62,1,LOSOITO
LOOS,-2.7,37.62,1,LOOS
LOOS,-2.7,37.62,2,LOOS
LOOS,-2.7,37.62,3,LOOS
LOSONGUROI,-2.22,37.58,1,LOSONGUROI
LOSORUA,0.97,35.23,1,LOSORUA
LOSORUTIA,-2.23,37.57,1,LOSORUTIA
LOSSOM,1.93,35.08,1,LOSSOM
LOSSOM,2.05,36.78,2,LOSSOM
LOSSOM,1.98,35.05,3,LOSSOM
LOSSOS OLDOINYO,0.45,37.27,1,LOSSOS OLDOINYO
LOSUM,0.23,35.48,1,LOSUM
LOTAGUTH,1.92,35.97,1,LOTAGUTH
LOTAPENG,3.7,34.58,1,LOTAPENG
LOTARR,2.4,36.63,1,LOTARR
LOTEDE,2.75,36.25,1,LOTEDE
LOTEDDI,3.48,34.52,1,LOTEDDI
LOTEDDI,3.48,34.52,2,LOTEDDI
LOTEDDI,3.48,34.52,3,LOTEDDI
LOTEGO,0.13,34.8,1,LOTEGO
LOTEKERO,3.12,34.62,1,LOTEKERO
LOTEKERO,3.12,34.62,2,LOTEKERO
LOTEPESIT,2.53,34.95,1,LOTEPESIT
LOTHAGAM,2.92,36.07,1,LOTHAGAM
LOTHAJAIT,3.58,35.37,1,LOTHAJAIT
LOTHAPIR,3.98,34.2,1,LOTHAPIR
LOTHIDOK,3.35,35.8,1,LOTHIDOK
LOTIANGAN,4.28,34.42,1,LOTIANGAN
LOTIAPUTH,2.35,36.38,1,LOTIAPUTH
LOTIEN,3.4,35.05,1,LOTIEN
LOTIEN,3.4,35.05,2,LOTIEN
LOTIKA,3.43,38.2,1,LOTIKA
LOTAGIPISWAMP,4.6,34.92,1,LOTAGIPISWAMP
LOTAGIPISWAMP,4.6,34.92,2,LOTAGIPISWAMP
LOTAGIPISWAMP,4.6,34.92,3,LOTAGIPISWAMP
LOTAGIPISWAMP,4.6,34.92,4,LOTAGIPISWAMP
LOTAGIPISWAMP,4.6,34.92,5,LOTAGIPISWAMP
LOTIKON,0.77,36.63,1,LOTIKON
LOTOKALES,3.75,35.43,1,LOTOKALES
LOTOKALES,3.75,35.43,2,LOTOKALES
LOTONGOT,1.73,35.63,1,LOTONGOT
LOTONGOT,1.82,35.47,2,LOTONGOT
LOTUBAI,2.02,36.22,1,LOTUBAI
LOTOUKALES,3.8,35.53,1,LOTOUKALES
LOTOUKALES,3.8,35.53,2,LOTOUKALES
LOTUKUMANANG,4.28,35.73,1,LOTUKUMANANG
LOTUKUMANANG,4.28,35.73,2,LOTUKUMANANG
LOTUSISLAND,-0.77,36.42,1,LOTUSISLAND
LOUDONSDAM,1.77,36.73,1,LOUDONSDAM
